tweet_text;user_id;user_display_name;user_screen_name;follower_count;following_count;account_creation_date;tweet_time;in_reply_to_userid;like_count;retweet_count;Num_Syllables;id;Avg_Syllables;Avg_Words_in_Sentences;Flesh-Kincaid;Num_Big_words;Num_Long_Sentences;Num_Sentences;Num_Short_Sentences;Num_Urls;Num_words;Rate_Adv_adj;class
sooyeon_fashion: Red Valentino's Store in Hong Kong @ Harbour City https://t.co/elPwR3sxoz;2147483647.0;?ô?æ??«?æ??ÿ?ý;honyBurchr;14708.0;11720.0;8/3/16 12:00 AM;2/13/17 12:00 AM;;1.0;.0;33.0;102.0;3;10;24,1;3.0;.0;1.0;.0;1.0;11.0;0;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/bJvq3mkBIh;;SBuO1wiKtQZBsS+hwKlTuHZwg0UlYNCtM57mzHiBZg=;SBuO1wiKtQZBsS+hwKlTuHZwg0UlYNCtM57mzHiBZg=;2.0;8.0;11/5/17 12:00 AM;12/11/17 12:00 AM;;.0;.0;45.0;103.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Fleetwood two shots off the lead in Hong Kong https://t.co/sb2V3eIuQi;;cCKfbv54Zb1Ae41LVtAdUXtpIKCgIVLLYQuiXkx6k=;cCKfbv54Zb1Ae41LVtAdUXtpIKCgIVLLYQuiXkx6k=;1.0;4.0;11/5/17 12:00 AM;11/25/17 12:00 AM;;.0;1.0;30.0;104.0;3;9;23,71;1.0;.0;1.0;.0;1.0;10.0;0;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/1WOIgcfpun;;cO2F1tY5msaogf69z7RBOcQvMtATHHJNqurj1DkdU=;cO2F1tY5msaogf69z7RBOcQvMtATHHJNqurj1DkdU=;1.0;4.0;11/2/17 12:00 AM;12/12/17 12:00 AM;;.0;.0;45.0;105.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/JAqobuhkCC;;mxZ1auZT3Uk2tNtsT3jk42gR5BPYOtSRPOQx1kNzo=;mxZ1auZT3Uk2tNtsT3jk42gR5BPYOtSRPOQx1kNzo=;4.0;105.0;10/17/17 12:00 AM;12/11/17 12:00 AM;;.0;.0;45.0;106.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Chef's Tour: Jowett Yu's Hong Kong in Five Meals https://t.co/CMfPMQGtIN https://t.co/GjX6RK65bj?ý??ª?Ý https://t.co/vklt3dBPU5;;rjNejV4I6ASDG9aR8YqvQLHuMQ3Vbpvrzu2k2r57D2o=;rjNejV4I6ASDG9aR8YqvQLHuMQ3Vbpvrzu2k2r57D2o=;10.0;125.0;11/1/17 12:00 AM;12/28/17 12:00 AM;;.0;.0;36.0;107.0;3;10;24,49;2.0;.0;1.0;.0;3.0;12.0;0;fake
Hong Kong Open: Wade Ormsby wins first European Tour title https://t.co/d6jcW8cUMj;;IFL1E0m0SRX2cdOtuLFV7xKtnBgxagKzNgkuGFvNtvs=;IFL1E0m0SRX2cdOtuLFV7xKtnBgxagKzNgkuGFvNtvs=;2.0;.0;10/17/17 12:00 AM;11/26/17 12:00 AM;;.0;.0;33.0;108.0;3;10;24,1;2.0;.0;1.0;.0;1.0;11.0;0,2727272727;fake
Hong Kong Open: Matthew Fitzpatrick one shot off lead in European Tour 2017-18 opener https://t.co/mnOgHqrBGQ;;rjNejV4I6ASDG9aR8YqvQLHuMQ3Vbpvrzu2k2r57D2o=;rjNejV4I6ASDG9aR8YqvQLHuMQ3Vbpvrzu2k2r57D2o=;10.0;125.0;11/1/17 12:00 AM;11/23/17 12:00 AM;;.0;.0;45.0;109.0;3;14;25,66;5.0;.0;1.0;.0;1.0;15.0;0,0666666667;fake
Fleetwood two shots off the lead in Hong Kong https://t.co/U5QHx6NTbp;;BRu6Hx1IvaU02Hs69Dtt2k1LcW+UqN4L8spJ7iVVbok=;BRu6Hx1IvaU02Hs69Dtt2k1LcW+UqN4L8spJ7iVVbok=;2.0;4.0;11/3/17 12:00 AM;11/25/17 12:00 AM;;.0;.0;30.0;110.0;3;9;23,71;1.0;.0;1.0;.0;1.0;10.0;0;fake
Hong Kong Open: England's Matthew Fitzpatrick falls down leaderboard https://t.co/CDJN2pRSjF;;W8p+9rcodeTsTUcwjGDN0fflucRtDy5fcQiTi1P+OGU=;W8p+9rcodeTsTUcwjGDN0fflucRtDy5fcQiTi1P+OGU=;4.0;9.0;9/21/17 12:00 AM;11/24/17 12:00 AM;;.0;1.0;30.0;111.0;3;9;23,71;4.0;.0;1.0;.0;1.0;10.0;0,1;fake
Fleetwood two shots off the lead in Hong Kong https://t.co/Y6pjJZt6t3;;zTe7dg9+T1p0zDFBdE4Dos7nDO2e8TNVxGlNDDMPUY=;zTe7dg9+T1p0zDFBdE4Dos7nDO2e8TNVxGlNDDMPUY=;1.0;.0;11/4/17 12:00 AM;11/25/17 12:00 AM;;.0;.0;30.0;112.0;3;9;23,71;1.0;.0;1.0;.0;1.0;10.0;0;fake
Hong Kong Disneyland Is Transforming Sleeping Beauty's Castle Into Something Ridiculously?ý??ª?Ý https://t.co/ELlra297xS;;mxZ1auZT3Uk2tNtsT3jk42gR5BPYOtSRPOQx1kNzo=;mxZ1auZT3Uk2tNtsT3jk42gR5BPYOtSRPOQx1kNzo=;4.0;105.0;10/17/17 12:00 AM;12/12/17 12:00 AM;;.0;.0;36.0;113.0;3;11;24,49;7.0;.0;1.0;.0;1.0;12.0;0;fake
Chef's Tour: Jowett Yu's Hong Kong in Five Meals https://t.co/h5FVGrSCLa https://t.co/ffULs9D0jN?ý??ª?Ý https://t.co/ZAbAyVA36S;;2qbayrORywId+83MjVmEROG+KjmOyTuzpp6g0RkYb8=;2qbayrORywId+83MjVmEROG+KjmOyTuzpp6g0RkYb8=;11.0;101.0;10/17/17 12:00 AM;12/28/17 12:00 AM;;.0;.0;36.0;114.0;3;10;24,49;2.0;.0;1.0;.0;3.0;12.0;0;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/O4nLkLj7fL;;zTe7dg9+T1p0zDFBdE4Dos7nDO2e8TNVxGlNDDMPUY=;zTe7dg9+T1p0zDFBdE4Dos7nDO2e8TNVxGlNDDMPUY=;1.0;.0;11/4/17 12:00 AM;12/12/17 12:00 AM;;.0;.0;45.0;115.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Hong Kong Disneyland Is Transforming Sleeping Beauty's Castle Into Something Ridiculously?ý??ª?Ý https://t.co/Du3bFVWYDi;;Kmto+XqJ6hcowk0GvAGVEasNxHUW11beLphANrm3uhE=;Kmto+XqJ6hcowk0GvAGVEasNxHUW11beLphANrm3uhE=;9.0;178.0;10/17/17 12:00 AM;12/12/17 12:00 AM;;.0;.0;36.0;116.0;3;11;24,49;7.0;.0;1.0;.0;1.0;12.0;0;fake
Hong Kong Open: Wade Ormsby wins first European Tour title https://t.co/YVGDkZuEOR;;W8p+9rcodeTsTUcwjGDN0fflucRtDy5fcQiTi1P+OGU=;W8p+9rcodeTsTUcwjGDN0fflucRtDy5fcQiTi1P+OGU=;4.0;9.0;9/21/17 12:00 AM;11/26/17 12:00 AM;;.0;.0;33.0;117.0;3;10;24,1;2.0;.0;1.0;.0;1.0;11.0;0,2727272727;fake
Hong Kong Open: Matthew Fitzpatrick one shot off lead in European Tour 2017-18 opener https://t.co/eZ6TKszKjL;;kiJKK0oUGhzFYiUgBvbi7g8gKTGN9v66Zp8tC7rN9fg=;kiJKK0oUGhzFYiUgBvbi7g8gKTGN9v66Zp8tC7rN9fg=;3.0;.0;11/4/17 12:00 AM;11/23/17 12:00 AM;;.0;.0;45.0;118.0;3;14;25,66;5.0;.0;1.0;.0;1.0;15.0;0,0666666667;fake
Hong Kong Disneyland Is Transforming Sleeping Beauty's Castle Into Something Ridiculously?ý??ª?Ý https://t.co/lzQLP1Yito;;hnBl5WAnHo5g31wKEQPi1+VsnpxxI9StavNrDOqklg=;hnBl5WAnHo5g31wKEQPi1+VsnpxxI9StavNrDOqklg=;3.0;27.0;11/2/17 12:00 AM;12/12/17 12:00 AM;;.0;.0;36.0;119.0;3;11;24,49;7.0;.0;1.0;.0;1.0;12.0;0;fake
Hong Kong Open: Wade Ormsby wins first European Tour title https://t.co/1EpBbV11aE;;ovmVhOG2yR6M4t8K5K2nNOOehTynAc9ajYqSeGn7Lh0=;ovmVhOG2yR6M4t8K5K2nNOOehTynAc9ajYqSeGn7Lh0=;1.0;.0;11/4/17 12:00 AM;11/26/17 12:00 AM;;.0;.0;33.0;120.0;3;10;24,1;2.0;.0;1.0;.0;1.0;11.0;0,2727272727;fake
maomao_army: RT fallingrain_net: 170214 RED Valentino Hong Kong, Happy Valentines Day ????«?????? #jessica https://t.co/EcxGNKRpMe;2147483647.0;?ô?æ??«?æ??ÿ?ý;honyBurchr;14708.0;11720.0;8/3/16 12:00 AM;2/14/17 12:00 AM;;.0;.0;40.0;121.0;2,8571428571;13;23,5842857143;6.0;.0;1.0;.0;1.0;14.0;0,1428571429;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/wLshnpEMjI;;NMN0qc8bdhLJMAPUZDuL1IIzICVeebM3ezzR+uMa7g=;NMN0qc8bdhLJMAPUZDuL1IIzICVeebM3ezzR+uMa7g=;20.0;188.0;11/1/17 12:00 AM;12/12/17 12:00 AM;;.0;.0;45.0;122.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/8xg3tDNV2j;;hnBl5WAnHo5g31wKEQPi1+VsnpxxI9StavNrDOqklg=;hnBl5WAnHo5g31wKEQPi1+VsnpxxI9StavNrDOqklg=;3.0;27.0;11/2/17 12:00 AM;12/11/17 12:00 AM;;.0;.0;45.0;123.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/bvOoM4wYyt;;4Ku2lWnXpk4lnFHETcAu7lnSjBMvIC7PY9q551lgVuA=;4Ku2lWnXpk4lnFHETcAu7lnSjBMvIC7PY9q551lgVuA=;3.0;104.0;11/2/17 12:00 AM;12/11/17 12:00 AM;;.0;.0;45.0;124.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/rzX3hgDdOT;;mxZ1auZT3Uk2tNtsT3jk42gR5BPYOtSRPOQx1kNzo=;mxZ1auZT3Uk2tNtsT3jk42gR5BPYOtSRPOQx1kNzo=;4.0;105.0;10/17/17 12:00 AM;12/12/17 12:00 AM;;.0;.0;45.0;125.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Hong Kong Disneyland Is Transforming Sleeping Beauty's Castle Into Something Ridiculously?ý??ª?Ý https://t.co/H9tRm2JMBD;;zTe7dg9+T1p0zDFBdE4Dos7nDO2e8TNVxGlNDDMPUY=;zTe7dg9+T1p0zDFBdE4Dos7nDO2e8TNVxGlNDDMPUY=;1.0;.0;11/4/17 12:00 AM;12/12/17 12:00 AM;;.0;.0;36.0;126.0;3;11;24,49;7.0;.0;1.0;.0;1.0;12.0;0;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/VPGEleL3fE;;NMN0qc8bdhLJMAPUZDuL1IIzICVeebM3ezzR+uMa7g=;NMN0qc8bdhLJMAPUZDuL1IIzICVeebM3ezzR+uMa7g=;20.0;188.0;11/1/17 12:00 AM;12/11/17 12:00 AM;;.0;.0;45.0;127.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Fleetwood two shots off the lead in Hong Kong https://t.co/qVpd4uAtHW;;Kmto+XqJ6hcowk0GvAGVEasNxHUW11beLphANrm3uhE=;Kmto+XqJ6hcowk0GvAGVEasNxHUW11beLphANrm3uhE=;9.0;178.0;10/17/17 12:00 AM;11/25/17 12:00 AM;;.0;.0;30.0;128.0;3;9;23,71;1.0;.0;1.0;.0;1.0;10.0;0;fake
Hong Kong Open: Wade Ormsby wins first European Tour title https://t.co/k6AIKqrbPd;;4Ku2lWnXpk4lnFHETcAu7lnSjBMvIC7PY9q551lgVuA=;4Ku2lWnXpk4lnFHETcAu7lnSjBMvIC7PY9q551lgVuA=;3.0;104.0;11/2/17 12:00 AM;11/26/17 12:00 AM;;.0;.0;33.0;129.0;3;10;24,1;2.0;.0;1.0;.0;1.0;11.0;0,2727272727;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/T0cv7QnRON;;iHIh+RILI5VBKy+GW9f9xnlRG+bgHirep8asHfMy1Q=;iHIh+RILI5VBKy+GW9f9xnlRG+bgHirep8asHfMy1Q=;1.0;53.0;10/10/17 12:00 AM;12/12/17 12:00 AM;;.0;.0;45.0;130.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Fleetwood two shots off the lead in Hong Kong https://t.co/BwkBpy5Vn8;;4Ku2lWnXpk4lnFHETcAu7lnSjBMvIC7PY9q551lgVuA=;4Ku2lWnXpk4lnFHETcAu7lnSjBMvIC7PY9q551lgVuA=;3.0;104.0;11/2/17 12:00 AM;11/25/17 12:00 AM;;.0;.0;30.0;131.0;3;9;23,71;1.0;.0;1.0;.0;1.0;10.0;0;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/id4KJfsYJD;;BRu6Hx1IvaU02Hs69Dtt2k1LcW+UqN4L8spJ7iVVbok=;BRu6Hx1IvaU02Hs69Dtt2k1LcW+UqN4L8spJ7iVVbok=;2.0;4.0;11/3/17 12:00 AM;12/12/17 12:00 AM;;.0;.0;45.0;132.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Hong Kong Open: Wade Ormsby wins first European Tour title https://t.co/55cl6y4Ixg;;IFL1E0m0SRX2cdOtuLFV7xKtnBgxagKzNgkuGFvNtvs=;IFL1E0m0SRX2cdOtuLFV7xKtnBgxagKzNgkuGFvNtvs=;2.0;.0;10/17/17 12:00 AM;11/26/17 12:00 AM;;.0;.0;33.0;133.0;3;10;24,1;2.0;.0;1.0;.0;1.0;11.0;0,2727272727;fake
Hong Kong Open: England's Matthew Fitzpatrick falls down leaderboard https://t.co/HGmL8I2ZTA;;2qbayrORywId+83MjVmEROG+KjmOyTuzpp6g0RkYb8=;2qbayrORywId+83MjVmEROG+KjmOyTuzpp6g0RkYb8=;11.0;101.0;10/17/17 12:00 AM;11/24/17 12:00 AM;;.0;.0;30.0;134.0;3;9;23,71;4.0;.0;1.0;.0;1.0;10.0;0,1;fake
Hong Kong Open: Matthew Fitzpatrick one shot off lead in European Tour 2017-18 opener https://t.co/4IArutAr1R;;hnBl5WAnHo5g31wKEQPi1+VsnpxxI9StavNrDOqklg=;hnBl5WAnHo5g31wKEQPi1+VsnpxxI9StavNrDOqklg=;3.0;27.0;11/2/17 12:00 AM;11/23/17 12:00 AM;;.0;.0;45.0;135.0;3;14;25,66;5.0;.0;1.0;.0;1.0;15.0;0,0666666667;fake
Hong Kong Disneyland Is Transforming Sleeping Beauty's Castle Into Something Ridiculously?ý??ª?Ý https://t.co/tnVeD4jsmG;;SBuO1wiKtQZBsS+hwKlTuHZwg0UlYNCtM57mzHiBZg=;SBuO1wiKtQZBsS+hwKlTuHZwg0UlYNCtM57mzHiBZg=;2.0;8.0;11/5/17 12:00 AM;12/12/17 12:00 AM;;.0;.0;36.0;136.0;3;11;24,49;7.0;.0;1.0;.0;1.0;12.0;0;fake
Hong Kong Open: England's Matthew Fitzpatrick falls down leaderboard https://t.co/XdR9VSjLra;;SBuO1wiKtQZBsS+hwKlTuHZwg0UlYNCtM57mzHiBZg=;SBuO1wiKtQZBsS+hwKlTuHZwg0UlYNCtM57mzHiBZg=;2.0;8.0;11/5/17 12:00 AM;11/24/17 12:00 AM;;.0;.0;30.0;137.0;3;9;23,71;4.0;.0;1.0;.0;1.0;10.0;0,1;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/lxUDojigj1;;2qbayrORywId+83MjVmEROG+KjmOyTuzpp6g0RkYb8=;2qbayrORywId+83MjVmEROG+KjmOyTuzpp6g0RkYb8=;11.0;101.0;10/17/17 12:00 AM;12/11/17 12:00 AM;;.0;.0;45.0;138.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Hong Kong Open: England's Matthew Fitzpatrick falls down leaderboard https://t.co/lmQFvzmAHH;;NMN0qc8bdhLJMAPUZDuL1IIzICVeebM3ezzR+uMa7g=;NMN0qc8bdhLJMAPUZDuL1IIzICVeebM3ezzR+uMa7g=;20.0;188.0;11/1/17 12:00 AM;11/24/17 12:00 AM;;.0;.0;30.0;139.0;3;9;23,71;4.0;.0;1.0;.0;1.0;10.0;0,1;fake
Hong Kong Disneyland Is Transforming Sleeping Beauty's Castle Into Something Ridiculously?ý??ª?Ý https://t.co/kiyalC65e1;;D3ZwcCm1Q1WNkKWaakHKQ+JUEFVJlkVudsGO4RPWwzw=;D3ZwcCm1Q1WNkKWaakHKQ+JUEFVJlkVudsGO4RPWwzw=;3.0;6.0;11/1/17 12:00 AM;12/12/17 12:00 AM;;.0;.0;36.0;140.0;3;11;24,49;7.0;.0;1.0;.0;1.0;12.0;0;fake
Hong Kong Open: Matthew Fitzpatrick one shot off lead in European Tour 2017-18 opener https://t.co/gz9Dt1dDRQ;;cCKfbv54Zb1Ae41LVtAdUXtpIKCgIVLLYQuiXkx6k=;cCKfbv54Zb1Ae41LVtAdUXtpIKCgIVLLYQuiXkx6k=;1.0;4.0;11/5/17 12:00 AM;11/23/17 12:00 AM;;.0;.0;45.0;141.0;3;14;25,66;5.0;.0;1.0;.0;1.0;15.0;0,0666666667;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/nGmHp6yIyk;;4Ku2lWnXpk4lnFHETcAu7lnSjBMvIC7PY9q551lgVuA=;4Ku2lWnXpk4lnFHETcAu7lnSjBMvIC7PY9q551lgVuA=;3.0;104.0;11/2/17 12:00 AM;12/12/17 12:00 AM;;.0;.0;45.0;142.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Hong Kong Open: Wade Ormsby wins first European Tour title https://t.co/BrZ7ZNZDEX;;rjNejV4I6ASDG9aR8YqvQLHuMQ3Vbpvrzu2k2r57D2o=;rjNejV4I6ASDG9aR8YqvQLHuMQ3Vbpvrzu2k2r57D2o=;10.0;125.0;11/1/17 12:00 AM;11/26/17 12:00 AM;;.0;.0;33.0;143.0;3;10;24,1;2.0;.0;1.0;.0;1.0;11.0;0,2727272727;fake
Hong Kong Open: Matthew Fitzpatrick one shot off lead in European Tour 2017-18 opener https://t.co/4q7ffwDUHn;;NMN0qc8bdhLJMAPUZDuL1IIzICVeebM3ezzR+uMa7g=;NMN0qc8bdhLJMAPUZDuL1IIzICVeebM3ezzR+uMa7g=;20.0;188.0;11/1/17 12:00 AM;11/23/17 12:00 AM;;.0;.0;45.0;144.0;3;14;25,66;5.0;.0;1.0;.0;1.0;15.0;0,0666666667;fake
Hong Kong Open: Wade Ormsby wins first European Tour title https://t.co/5fR9WnNY6U;;SBuO1wiKtQZBsS+hwKlTuHZwg0UlYNCtM57mzHiBZg=;SBuO1wiKtQZBsS+hwKlTuHZwg0UlYNCtM57mzHiBZg=;2.0;8.0;11/5/17 12:00 AM;11/26/17 12:00 AM;;.0;.0;33.0;145.0;3;10;24,1;2.0;.0;1.0;.0;1.0;11.0;0,2727272727;fake
Hong Kong is a beautiful city, but it is not safe at all. I hope the police will severely punish the criminals.;363345298.0;emiliya naum;emiliya_naum;17562.0;9050.0;8/27/11 12:00 AM;7/3/19 12:00 AM;;.0;.0;66.0;146.0;3;7,3333333333;22,67;5.0;.0;3.0;1.0;.0;22.0;0,1818181818;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/zlTL13tYYt;;W8p+9rcodeTsTUcwjGDN0fflucRtDy5fcQiTi1P+OGU=;W8p+9rcodeTsTUcwjGDN0fflucRtDy5fcQiTi1P+OGU=;4.0;9.0;9/21/17 12:00 AM;12/12/17 12:00 AM;;.0;.0;45.0;147.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/OcZSjm4zcf;;iHIh+RILI5VBKy+GW9f9xnlRG+bgHirep8asHfMy1Q=;iHIh+RILI5VBKy+GW9f9xnlRG+bgHirep8asHfMy1Q=;1.0;53.0;10/10/17 12:00 AM;12/11/17 12:00 AM;;.0;.0;45.0;148.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Chef's Tour: Jowett Yu's Hong Kong in Five Meals https://t.co/NvKfGbbCTw https://t.co/SnhhG9OauA?ý??ª?Ý https://t.co/LP5CEe2ZJk;;4Ku2lWnXpk4lnFHETcAu7lnSjBMvIC7PY9q551lgVuA=;4Ku2lWnXpk4lnFHETcAu7lnSjBMvIC7PY9q551lgVuA=;3.0;104.0;11/2/17 12:00 AM;12/28/17 12:00 AM;;.0;.0;36.0;149.0;3;10;24,49;2.0;.0;1.0;.0;3.0;12.0;0;fake
Fleetwood two shots off the lead in Hong Kong https://t.co/zia4r5xo7J;;hnBl5WAnHo5g31wKEQPi1+VsnpxxI9StavNrDOqklg=;hnBl5WAnHo5g31wKEQPi1+VsnpxxI9StavNrDOqklg=;3.0;27.0;11/2/17 12:00 AM;11/25/17 12:00 AM;;.0;.0;30.0;150.0;3;9;23,71;1.0;.0;1.0;.0;1.0;10.0;0;fake
Hong Kong Open: Matthew Fitzpatrick one shot off lead in European Tour 2017-18 opener https://t.co/YiPKmZH2de;;zTe7dg9+T1p0zDFBdE4Dos7nDO2e8TNVxGlNDDMPUY=;zTe7dg9+T1p0zDFBdE4Dos7nDO2e8TNVxGlNDDMPUY=;1.0;.0;11/4/17 12:00 AM;11/23/17 12:00 AM;;.0;.0;45.0;151.0;3;14;25,66;5.0;.0;1.0;.0;1.0;15.0;0,0666666667;fake
Hong Kong Open: Wade Ormsby wins first European Tour title https://t.co/7NlS4i2h8M;;BRu6Hx1IvaU02Hs69Dtt2k1LcW+UqN4L8spJ7iVVbok=;BRu6Hx1IvaU02Hs69Dtt2k1LcW+UqN4L8spJ7iVVbok=;2.0;4.0;11/3/17 12:00 AM;11/26/17 12:00 AM;;.0;.0;33.0;152.0;3;10;24,1;2.0;.0;1.0;.0;1.0;11.0;0,2727272727;fake
Hong Kong Open: Wade Ormsby wins first European Tour title https://t.co/rpSDNNbkWA;;0jFZp2sQdCYj8hUveyN4Llxe2UvFbQgTqxaymZihMM0=;0jFZp2sQdCYj8hUveyN4Llxe2UvFbQgTqxaymZihMM0=;1.0;4.0;11/5/17 12:00 AM;11/26/17 12:00 AM;;.0;.0;33.0;153.0;3;10;24,1;2.0;.0;1.0;.0;1.0;11.0;0,2727272727;fake
Hong Kong Disneyland Is Transforming Sleeping Beauty's Castle Into Something Ridiculously?ý??ª?Ý https://t.co/hVMQR6SUfF;;kiJKK0oUGhzFYiUgBvbi7g8gKTGN9v66Zp8tC7rN9fg=;kiJKK0oUGhzFYiUgBvbi7g8gKTGN9v66Zp8tC7rN9fg=;3.0;.0;11/4/17 12:00 AM;12/12/17 12:00 AM;;.0;.0;36.0;154.0;3;11;24,49;7.0;.0;1.0;.0;1.0;12.0;0;fake
Hong Kong Open: Matthew Fitzpatrick one shot off lead in European Tour 2017-18 opener https://t.co/MhWmNaVCXr;;4Ku2lWnXpk4lnFHETcAu7lnSjBMvIC7PY9q551lgVuA=;4Ku2lWnXpk4lnFHETcAu7lnSjBMvIC7PY9q551lgVuA=;3.0;104.0;11/2/17 12:00 AM;11/23/17 12:00 AM;;.0;.0;45.0;155.0;3;14;25,66;5.0;.0;1.0;.0;1.0;15.0;0,0666666667;fake
Hong Kong Open: England's Matthew Fitzpatrick falls down leaderboard https://t.co/3eBo8jR6ef;;mxZ1auZT3Uk2tNtsT3jk42gR5BPYOtSRPOQx1kNzo=;mxZ1auZT3Uk2tNtsT3jk42gR5BPYOtSRPOQx1kNzo=;4.0;105.0;10/17/17 12:00 AM;11/24/17 12:00 AM;;.0;.0;30.0;156.0;3;9;23,71;4.0;.0;1.0;.0;1.0;10.0;0,1;fake
Hong Kong Open: Matthew Fitzpatrick one shot off lead in European Tour 2017-18 opener https://t.co/UzqQ2rcCjl;;W8p+9rcodeTsTUcwjGDN0fflucRtDy5fcQiTi1P+OGU=;W8p+9rcodeTsTUcwjGDN0fflucRtDy5fcQiTi1P+OGU=;4.0;9.0;9/21/17 12:00 AM;11/23/17 12:00 AM;;.0;.0;45.0;157.0;3;14;25,66;5.0;.0;1.0;.0;1.0;15.0;0,0666666667;fake
Hong Kong Open: Wade Ormsby wins first European Tour title https://t.co/RQMZJZBFgl;;mxZ1auZT3Uk2tNtsT3jk42gR5BPYOtSRPOQx1kNzo=;mxZ1auZT3Uk2tNtsT3jk42gR5BPYOtSRPOQx1kNzo=;4.0;105.0;10/17/17 12:00 AM;11/26/17 12:00 AM;;.0;.0;33.0;158.0;3;10;24,1;2.0;.0;1.0;.0;1.0;11.0;0,2727272727;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/wLDfmXT3Pz;;dBKYVP1Hsg1V73irhiy40dkvrMkLcQ9Jo3ckSQEfII=;dBKYVP1Hsg1V73irhiy40dkvrMkLcQ9Jo3ckSQEfII=;1.0;6.0;11/1/17 12:00 AM;12/11/17 12:00 AM;;.0;.0;45.0;159.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/HMs0Ngj76E;;D3ZwcCm1Q1WNkKWaakHKQ+JUEFVJlkVudsGO4RPWwzw=;D3ZwcCm1Q1WNkKWaakHKQ+JUEFVJlkVudsGO4RPWwzw=;3.0;6.0;11/1/17 12:00 AM;12/11/17 12:00 AM;;.0;.0;45.0;160.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
Hong Kong Disneyland is razing Sleeping Beauty's Castle ?ý??ª??? and putting in something AMAZING?ý??ª?Ý https://t.co/72CGL7VCAm;;SBuO1wiKtQZBsS+hwKlTuHZwg0UlYNCtM57mzHiBZg=;SBuO1wiKtQZBsS+hwKlTuHZwg0UlYNCtM57mzHiBZg=;2.0;8.0;11/5/17 12:00 AM;12/11/17 12:00 AM;;.0;.0;45.0;161.0;3;14;25,66;8.0;.0;1.0;.0;1.0;15.0;0;fake
